,name,sector,sector_code,ticker
893691,Masonite International Corp,Manufacturing,32.0,DOOR
893739,Harris & Harris Group Inc /NY/,Finance and Insurance,52.0,TINY
893847,"Hawthorn Bancshares, Inc.",Finance and Insurance,52.0,EXJF
893949,"Mednax, Inc.",Health Care and Social Assistance,62.0,PDX
893958,Capital Auto Receivables LLC,Finance and Insurance,52.0,
894081,"AIR Transport Services Group, Inc.",Transportation and Warehousing,49.0,ATSG
894158,"Synthetic Biologics, Inc.",Manufacturing,32.0,PP
894237,Cogentix Medical Inc /DE/,Manufacturing,33.0,VSCI
894245,AEI NET Lease Income & Growth Fund XX Limited Partnership,Real Estate and Rental and Leasing,53.0,
894315,DDR Corp,Finance and Insurance,52.0,DDR
894329,Discover Card Master Trust I,Finance and Insurance,52.0,
89439,Mueller Industries Inc,Manufacturing,33.0,MLI
894405,Arcbest Corp /DE/,Transportation and Warehousing,48.0,ABFS
894544,Chancellor Group Inc.,"Mining, Quarrying, and Oil and Gas Extraction",21.0,CHAG
894560,Bioethics LTD,,,
894627,Vaalco Energy Inc /DE/,"Mining, Quarrying, and Oil and Gas Extraction",21.0,EGY
894671,Ohio Valley Banc Corp,Finance and Insurance,52.0,OVBC
8947,AZZ Inc,Manufacturing,33.0,AZZ
894738,Easylink Services International Corp,"Professional, Scientific, and Technical Services",54.0,ICCA
894847,"Carlyle Gaming & Entertainment, Ltd.","Arts, Entertainment, and Recreation",71.0,CGME
894871,"Themaven, Inc.",Information,51.0,ISSM
895051,"Casi Pharmaceuticals, Inc.",Manufacturing,32.0,ENMD
895126,Chesapeake Energy Corp,"Mining, Quarrying, and Oil and Gas Extraction",21.0,CHK
895329,Tufco Technologies Inc,Manufacturing,32.0,TFCO
895417,Equity Lifestyle Properties Inc,Finance and Insurance,52.0,ELS
895419,Cree Inc,Manufacturing,33.0,CREE
895421,Morgan Stanley,Finance and Insurance,52.0,MS
895447,Shoe Carnival Inc,Retail Trade,44.0,SCVL
895456,"Rocky Brands, Inc.",Manufacturing,31.0,RCKY
895464,Magna LAB Inc,Manufacturing,33.0,MAGLA
895472,Merrill Lynch Municipal ABS Inc,Finance and Insurance,52.0,
895474,Eastern American Natural GAS Trust,Real Estate and Rental and Leasing,53.0,NGT
895516,"Spectrum Group International, Inc.",Retail Trade,44.0,ESCL
895541,Dearborn Bancorp Inc /MI/,Finance and Insurance,52.0,DEAR
895642,Ener1 Inc,Manufacturing,33.0,ENEI
895650,JD International LTD,,,DSNS
895655,Jarden Corp,Wholesale Trade,42.0,JAH
895663,Global Industries LTD,Construction,23.0,GLBL
895665,Superconductor Technologies Inc,Manufacturing,33.0,SCON
895930,Amsurg Corp,Health Care and Social Assistance,62.0,AMSG
896156,Ethan Allen Interiors Inc,Manufacturing,33.0,ETH
896159,Chubb LTD,Finance and Insurance,52.0,ACE
896262,Amedisys Inc,Health Care and Social Assistance,62.0,AMED
896264,Usana Health Sciences Inc,Manufacturing,32.0,USNA
896400,"Multimedia Games Holding Company, Inc.","Arts, Entertainment, and Recreation",71.0,MGAM
896429,USA Technologies Inc,Manufacturing,33.0,USAT
896493,Digital Power Corp,Manufacturing,33.0,DPW
896622,Aptargroup Inc,Manufacturing,33.0,ATR
896726,Geoglobal Resources Inc.,"Mining, Quarrying, and Oil and Gas Extraction",21.0,GGR
896747,American BIO Medica Corp,Manufacturing,32.0,ABMC
896778,Conceptus Inc,Manufacturing,33.0,CPTS
896841,"Avid Technology, Inc.",Information,51.0,AVID
896842,Orchard Supply Hardware Stores Corp,Retail Trade,44.0,OSH
896878,Intuit Inc,Information,51.0,INTU
896985,Destination Maternity Corp,Retail Trade,44.0,DEST
897067,Cymer Inc,Manufacturing,33.0,CYMI
897075,Repros Therapeutics Inc.,Manufacturing,32.0,RPRX
897077,Alamo Group Inc,Manufacturing,33.0,ALG
897078,"Textmunication Holdings, Inc.",Information,51.0,FSTWC
897315,American TAX Credit Trust Series I,Real Estate and Rental and Leasing,53.0,XXBNB
897429,Chicos FAS Inc,Retail Trade,44.0,CHS
897448,Amarin Corp Plc\Uk,Manufacturing,32.0,AMRN
897723,Sanmina Corp,Manufacturing,33.0,SANM
897893,Peerless Systems Corp,Information,51.0,PRLS
89800,Sherwin Williams CO,Retail Trade,44.0,SHW
898037,Dimeco Inc,Finance and Insurance,52.0,DIMC
898171,Uwharrie Capital Corp,Finance and Insurance,52.0,
898173,O Reilly Automotive Inc,Retail Trade,45.0,ORLY
898174,Reinsurance Group OF America Inc,Finance and Insurance,52.0,RGA
898293,Jabil Inc,Manufacturing,33.0,JBL
898437,"Anika Therapeutics, Inc.",Manufacturing,33.0,ANIK
898660,Station Casinos Inc,Accommodation and Food Services,72.0,STN
898770,Sharps Compliance Corp,Administrative and Support and Waste Management and Remediation Services,56.0,SMED
899045,Lamar Media Corp/De,Finance and Insurance,52.0,
899051,Allstate Corp,Finance and Insurance,52.0,ALL
899297,Opti Inc,Manufacturing,33.0,OPTI
899394,"Harbor Biosciences, Inc.",Manufacturing,32.0,HRBR
899426,Calypte Biomedical Corp,Manufacturing,33.0,HIV
899460,Mannkind Corp,Manufacturing,32.0,MNKD
899597,Buckeye Technologies Inc,Manufacturing,32.0,BKI
899629,Acadia Realty Trust,Finance and Insurance,52.0,AKR
899647,Riviera Holdings Corp,Accommodation and Food Services,72.0,RVHL
899689,Vornado Realty Trust,Finance and Insurance,52.0,VNO
899715,Tanger Factory Outlet Centers Inc,Finance and Insurance,52.0,SKT
899723,OM Group Inc,Manufacturing,33.0,OMG
899749,Healthcare Realty Trust Inc,Finance and Insurance,52.0,HR
899751,Titan International Inc,Manufacturing,33.0,TWI
899866,Alexion Pharmaceuticals Inc,Manufacturing,32.0,ALXN
899881,Prologis,Finance and Insurance,52.0,PLD
899923,Myriad Genetics Inc,Manufacturing,32.0,MYGN
900017,Thomas Group Inc,"Professional, Scientific, and Technical Services",54.0,TGIS
900075,Copart Inc,Retail Trade,44.0,CPRT
900349,"Perry Ellis International, Inc",Manufacturing,31.0,PERY
900393,Turbosonic Technologies Inc,"Professional, Scientific, and Technical Services",54.0,TSTA
901219,Human Genome Sciences Inc,Manufacturing,32.0,HGSI
90144,Sierra Pacific Power CO,Utilities,22.0,
901491,Papa Johns International Inc,Accommodation and Food Services,72.0,PZZA
90168,Sifco Industries Inc,"Professional, Scientific, and Technical Services",54.0,SIF
901842,Blue Valley BAN Corp,Finance and Insurance,52.0,
90185,Sigma Aldrich Corp,Wholesale Trade,42.0,SIAL
902274,Libbey Inc,Manufacturing,32.0,LBY
902622,Icagen Inc,Manufacturing,32.0,ICGN
902739,"Nbcuniversal Media, LLC",Information,51.0,
902791,Barrett Business Services Inc,Administrative and Support and Waste Management and Remediation Services,56.0,BBSI
90310,"Gulfmark Energy, Inc.","Mining, Quarrying, and Oil and Gas Extraction",21.0,GMEI
903127,Post Properties Inc,Finance and Insurance,52.0,PPS
903129,Gentherm Inc,Manufacturing,33.0,ARGN
903571,Golden Star Resources LTD,"Mining, Quarrying, and Oil and Gas Extraction",21.0,GSS
903651,Innodata Inc,Information,51.0,INOD
904080,Stone Energy Corp,"Mining, Quarrying, and Oil and Gas Extraction",21.0,SGY
904163,American National Insurance CO /TX/,Finance and Insurance,52.0,ANAT
904896,N-Viro International Corp,Administrative and Support and Waste Management and Remediation Services,56.0,NVIC
904918,Blackrock Global Horizons I L.P.,Finance and Insurance,52.0,
904978,SUN Healthcare Group Inc,Health Care and Social Assistance,62.0,SUNH
904979,Shiloh Industries Inc,Manufacturing,33.0,SHLO
90498,Simmons First National Corp,Finance and Insurance,52.0,SFNC
905428,Eco-Trade Corp.,Real Estate and Rental and Leasing,53.0,EWEB
906107,Equity Residential,Finance and Insurance,52.0,EQR
906163,NVR Inc,Construction,23.0,NVR
906192,"SRA International, Inc.",Information,51.0,SRX
906193,KEY Technology Inc,Manufacturing,33.0,KTEC
906326,Rural/Metro Corp /DE/,Transportation and Warehousing,48.0,RUREC
906345,Camden Property Trust,Finance and Insurance,52.0,CPT
906448,VU1 Corp,Manufacturing,33.0,TEGN
906465,QCR Holdings Inc,Finance and Insurance,52.0,QCRH
906553,Boyd Gaming Corp,Accommodation and Food Services,72.0,BYD
906709,Nektar Therapeutics,Manufacturing,32.0,NKTR
906780,Empire Resorts Inc,Accommodation and Food Services,72.0,NYNY
907045,Independence TAX Credit Plus L P II,Real Estate and Rental and Leasing,53.0,
90721,Pervasip Corp,Information,51.0,ELEC
907242,Monarch Casino & Resort Inc,Accommodation and Food Services,72.0,MCRI
907254,Saul Centers Inc,Finance and Insurance,52.0,BFS
907471,Meta Financial Group Inc,Finance and Insurance,52.0,CASH
907562,Dyax Corp,"Professional, Scientific, and Technical Services",54.0,DYAX
907649,FX Energy Inc,"Mining, Quarrying, and Oil and Gas Extraction",21.0,FXEN
907654,"Arca Biopharma, Inc.",Manufacturing,32.0,NUVO
907686,"Plures Technologies, Inc./De",Manufacturing,33.0,CMSF
90794,60 East 42nd Street Associates L.L.C.,"Arts, Entertainment, and Recreation",71.0,
908255,Borgwarner Inc,Manufacturing,33.0,BWA
908259,Mateon Therapeutics Inc,Manufacturing,32.0,OXGN
908311,CIM Commercial Trust Corp,Finance and Insurance,52.0,PCC
908315,Winmark Corp,Retail Trade,45.0,WINA
908598,"Atrm Holdings, Inc.",Manufacturing,32.0,ATRM
908821,Cheetah OIL & GAS Ltd.,"Mining, Quarrying, and Oil and Gas Extraction",21.0,COHG
908837,Nb&T Financial Group Inc,Finance and Insurance,52.0,NBTF
908937,Sirius XM Holdings Inc.,Information,51.0,SIRI
90896,Skyline Corp,Manufacturing,32.0,SKY
909108,Diamond Hill Investment Group Inc,Finance and Insurance,52.0,DHIL
909111,Colonial Properties Trust,Finance and Insurance,52.0,CLP
9092,Badger Meter Inc,Manufacturing,33.0,BMI
909281,Oneok Partners LP,Transportation and Warehousing,48.0,NBP
909494,Tucows Inc /PA/,Information,51.0,TCX
909724,Tandy Leather Factory Inc,Manufacturing,31.0,TLF
909791,Ultratech Inc,Manufacturing,33.0,UTEK
909832,Costco Wholesale Corp /NEW,Retail Trade,45.0,COST
909954,"Keurig Green Mountain, Inc.",Manufacturing,31.0,GMCR
910073,NEW York Community Bancorp Inc,Finance and Insurance,52.0,NYCB
910108,Lexington Realty Trust,Finance and Insurance,52.0,LXP
910267,Titan Pharmaceuticals Inc,Manufacturing,32.0,TTNP
910322,Astoria Financial Corp,Finance and Insurance,52.0,AF
910329,Medifast Inc,Manufacturing,31.0,MED
910406,Hain Celestial Group Inc,Manufacturing,31.0,HAIN
910467,Campbell Strategic Allocation Fund LP,Finance and Insurance,52.0,
910521,Deckers Outdoor Corp,Manufacturing,31.0,DECK
910560,"Good SAM Enterprises, LLC",Retail Trade,45.0,
910606,Regency Centers Corp,Finance and Insurance,52.0,REG
910612,CBL & Associates Properties Inc,Finance and Insurance,52.0,CBL
910638,3D Systems Corp,Information,51.0,DDD
910679,WVS Financial Corp,Finance and Insurance,52.0,WVFC
910832,"Jinzanghuang Tibet Pharmaceuticals, Inc.",,,EOMI
911002,Lodgenet Interactive Corp,Other Services (except Public Administration),81.0,LNET
911109,Mobile Mini Inc,Manufacturing,33.0,MINI
911147,Century Casinos Inc /CO/,Accommodation and Food Services,72.0,CNTY
911148,Cadus Corp,Real Estate and Rental and Leasing,53.0,KDUS
911160,RF Micro Devices Inc,Manufacturing,33.0,RFMD
911177,Casella Waste Systems Inc,Administrative and Support and Waste Management and Remediation Services,56.0,CWST
911216,Palatin Technologies Inc,Manufacturing,32.0,PTN
911326,Synageva Biopharma Corp,Manufacturing,32.0,GEVA
91142,Smith A O Corp,Manufacturing,33.0,AOS
911421,Partnerre LTD,Finance and Insurance,52.0,PRE
911503,Diversified Multi-Advisor Futures Fund L.P.,Finance and Insurance,52.0,
911568,Boston Financial TAX Credit Fund Viii LP,Real Estate and Rental and Leasing,53.0,
911583,Steinway Musical Instruments Inc,Manufacturing,33.0,LVB
911631,Triad Guaranty Inc,Finance and Insurance,52.0,TGIC
911635,Associated Estates Realty Corp,Finance and Insurance,52.0,AEC
911649,Special Diversified Opportunities Inc.,Manufacturing,31.0,SDOI
911650,"Speed Commerce, Inc.",Retail Trade,44.0,NAVR
912030,Torch Energy Royalty Trust,Real Estate and Rental and Leasing,53.0,TRU
912061,Natural Health Trends Corp,Wholesale Trade,42.0,BHIP
912086,Symbollon Corp,Manufacturing,32.0,SYMBA
912093,Viavi Solutions Inc.,Manufacturing,33.0,JDSU
912145,Ameristar Casinos Inc,Accommodation and Food Services,72.0,ASCA
912183,Cubist Pharmaceuticals Inc,Manufacturing,32.0,CBST
912242,Macerich CO,Finance and Insurance,52.0,MAC
912263,Talbots Inc,Retail Trade,44.0,TLB
912365,Evergreen Energy Inc,"Mining, Quarrying, and Oil and Gas Extraction",21.0,EEE
912382,National Bank OF Indianapolis Corp,Finance and Insurance,52.0,
912463,Guess Inc,Manufacturing,31.0,GES
912513,Cytec Industries Inc/De/,Manufacturing,32.0,CYT
912544,Hollywood Media Corp,Retail Trade,45.0,HOLL
912562,"Gibraltar Industries, Inc.",Manufacturing,33.0,ROCK
912593,SUN Communities Inc,Finance and Insurance,52.0,SUI
912595,MID America Apartment Communities Inc,Finance and Insurance,52.0,MAA
912603,Schnitzer Steel Industries Inc,Wholesale Trade,42.0,SCHN
912605,Cronos Global Income Fund XV LP,Administrative and Support and Waste Management and Remediation Services,56.0,
912607,Mace Security International Inc,Manufacturing,32.0,MACE
912615,Urban Outfitters Inc,Retail Trade,44.0,URBN
912728,Forward AIR Corp,"Professional, Scientific, and Technical Services",54.0,FWRD
912750,Newfield Exploration CO /DE/,"Mining, Quarrying, and Oil and Gas Extraction",21.0,NFX
912752,Sinclair Broadcast Group Inc,Information,51.0,SBGI
912766,"Laureate Education, Inc.",Educational Services,61.0,SLVN
912767,Universal Forest Products Inc,Manufacturing,32.0,UFPI
912833,West Marine Inc,Retail Trade,44.0,WMAR
912844,"Invent Ventures, Inc.",Manufacturing,33.0,LAST
912888,Vital Images Inc,Information,51.0,VTAL
912898,Glimcher Realty Trust,Finance and Insurance,52.0,GRT
912967,First Bancshares Inc /MO/,Finance and Insurance,52.0,FBSI
913077,Affymetrix Inc,Manufacturing,33.0,AFFX
913142,Belden Inc.,Manufacturing,33.0,BDC
913144,Renaissancere Holdings LTD,Finance and Insurance,52.0,RNR
913165,Exactech Inc,Manufacturing,33.0,EXAC
913241,"Steven Madden, Ltd.",Manufacturing,31.0,SHOO
913277,"Black Diamond, Inc.",Manufacturing,33.0,CLRS
913341,C & F Financial Corp,Finance and Insurance,52.0,CFFI
913443,Cambridge Heart Inc,Manufacturing,33.0,CAMH
913496,WNC Housing TAX Credit Fund IV L P Series 1,Real Estate and Rental and Leasing,53.0,
913497,WNC Housing TAX Credit Fund IV L P Series 2,Real Estate and Rental and Leasing,53.0,
913659,Spot Mobile International Ltd.,Information,51.0,RPID
913756,Orthovita Inc,Manufacturing,33.0,VITA
913760,Intl Fcstone Inc.,Finance and Insurance,52.0,INTL
913778,Boston Capital TAX Credit Fund IV LP,Real Estate and Rental and Leasing,53.0,
91388,Smithfield Foods Inc,Manufacturing,31.0,SFD
913885,Triquint Semiconductor Inc,Manufacturing,33.0,TQNT
914024,Shaw Group Inc,Manufacturing,33.0,SHAW
914025,Plantronics Inc /CA/,Manufacturing,33.0,PLT
914122,"Perma-Pipe International Holdings, Inc.",Manufacturing,33.0,MFRI
914138,Middleburg Financial Corp,Finance and Insurance,52.0,MBRG
914139,Parkervision Inc,Manufacturing,33.0,PRKR
914142,"Gilman Ciocia, Inc.",Finance and Insurance,52.0,GTAX
914156,UFP Technologies Inc,Manufacturing,32.0,UFPT
91419,J M Smucker CO,Manufacturing,31.0,SJM
914208,Invesco Ltd.,Finance and Insurance,52.0,IVZ
914329,FEI CO,Manufacturing,33.0,FEIC
914374,Southwest Bancorp Inc,Finance and Insurance,52.0,OKSB
914397,Great Lakes Aviation LTD,Transportation and Warehousing,48.0,GLUX
914398,Elecsys Corp,Manufacturing,33.0,ESYS
91440,Snap-On Inc,Manufacturing,33.0,SNA
914475,Neurocrine Biosciences Inc,Manufacturing,32.0,NBIX
914536,SFN Group Inc.,Administrative and Support and Waste Management and Remediation Services,56.0,SFN
914537,Brazil Fast Food Corp,Accommodation and Food Services,72.0,BOBS
914577,Trans World Corp,"Arts, Entertainment, and Recreation",71.0,TWOC
914712,Moduslink Global Solutions Inc,Other Services (except Public Administration),81.0,MLNK
914747,Morgan Stanley Smith Barney Charter Aspect L.P.,Finance and Insurance,52.0,
914748,Everest Reinsurance Holdings Inc,Finance and Insurance,52.0,
915127,PHC Inc /MA/,Health Care and Social Assistance,62.0,PHC
915140,CBL & Associates Limited Partnership,Finance and Insurance,52.0,
915324,Telular Corp,Manufacturing,33.0,WRLS
915337,Bancorp Energy Inc,Finance and Insurance,52.0,
915358,Sigmatron International Inc,Manufacturing,33.0,SGMA
915389,Eastman Chemical CO,Manufacturing,32.0,EMN
915735,Stratasys Inc,Manufacturing,33.0,SSYS
91576,Keycorp /NEW/,Finance and Insurance,52.0,KEY
915778,DSP Group Inc /DE/,Manufacturing,33.0,DSPG
915779,Daktronics Inc /SD/,Manufacturing,33.0,DAKT
915840,Beazer Homes USA Inc,Construction,23.0,BZH
915862,Pantry Inc,Retail Trade,44.0,PTRY
915912,Avalonbay Communities Inc,Finance and Insurance,52.0,AVB
915913,Albemarle Corp,Manufacturing,32.0,ALB
916076,Martin Marietta Materials Inc,"Mining, Quarrying, and Oil and Gas Extraction",21.0,MLM
916085,Health NET Inc,Finance and Insurance,52.0,HNT
916365,Tractor Supply CO /DE/,Retail Trade,44.0,TSCO
916457,Calpine Corp,Utilities,22.0,CPN
916459,Gardner Denver Inc,Manufacturing,33.0,GDI
916529,Arotech Corp,Manufacturing,33.0,ARTX
916530,W2007 Grace Acquisition I Inc,Finance and Insurance,52.0,ENN
916540,Darling Ingredients Inc.,Manufacturing,31.0,DAR
91668,Solitron Devices Inc,Manufacturing,33.0,SODI
916789,Helen OF Troy LTD,Manufacturing,33.0,HELE
916863,"Integrys Holding, Inc.",Utilities,22.0,TEG
916907,"Southern Missouri Bancorp, Inc.",Finance and Insurance,52.0,SMBC
917032,Ridgewood Electric Power Trust III,Utilities,22.0,
917225,Solitario Zinc Corp.,"Mining, Quarrying, and Oil and Gas Extraction",21.0,XPL
917251,Agree Realty Corp,Finance and Insurance,52.0,ADC
917273,Rambus Inc,Manufacturing,33.0,RMBS
91741,Sonesta International Hotels Corp,Accommodation and Food Services,72.0,SNSTA
917470,Olympic Steel Inc,Wholesale Trade,42.0,ZEUS
917491,Faro Technologies Inc,Manufacturing,33.0,FARO
917520,Integra Lifesciences Holdings Corp,Manufacturing,33.0,IART
917523,"Revolution Lighting Technologies, Inc.",Manufacturing,33.0,NEXS
91767,Sonoco Products CO,Manufacturing,32.0,SON
917968,Peets Coffee & TEA Inc,Manufacturing,31.0,PEET
918160,AK Steel Holding Corp,Manufacturing,33.0,AKS
918251,Motorcar Parts America Inc,Manufacturing,33.0,MPAA
918386,Qlogic Corp,Manufacturing,33.0,QLGC
918541,NN Inc,Manufacturing,33.0,NNBR
918543,Castle Group Inc,Accommodation and Food Services,72.0,
918545,Baltic International USA Inc,,,
918573,"Avalon OIL & Gas, Inc.","Mining, Quarrying, and Oil and Gas Extraction",21.0,AOGS
918580,Gaming Partners International Corp,Manufacturing,33.0,GPIC
918581,Ciber Inc,"Professional, Scientific, and Technical Services",54.0,CBR
918646,Eagle Materials Inc,Manufacturing,32.0,EXP
91882,South Carolina Electric & GAS CO,Utilities,22.0,SCG
918946,Brightpoint Inc,Retail Trade,44.0,CELL
918962,Poindexter J B & CO Inc,Manufacturing,33.0,
918964,International Textile Group Inc,Manufacturing,31.0,SAFY
918965,"Scansource, Inc.",Retail Trade,44.0,SCSC
918997,Aquentium Inc,Construction,23.0,AQNM
919012,American Eagle Outfitters Inc,Retail Trade,44.0,AEO
